sage: A = make_matrix_with_dens(100,100,100,100,0.5)
sage: Y = make_matrix_with_dens(100,1,100,100,0.5)
sage: Y
100 x 1 dense matrix over Rational Field (use the '.str()' method to see the entries)
sage: cProfile.run("sol = A.solve_right(Y)")
         715037 function calls (714866 primitive calls) in 16.852 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:855(__enter__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:859(__exit__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:882(_find_spec)
        1    0.000    0.000    0.002    0.002 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
        1    0.000    0.000    0.002    0.002 <frozen importlib._bootstrap>:978(_find_and_load)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(__init__)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1040(create_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1048(exec_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:40(_relax_case)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
        1    0.000    0.000   16.852   16.852 <string>:1(<module>)
        2    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:19(isfunction)
     1382    0.002    0.000    0.002    0.000 additive_magmas.py:209(__init_extra__)
        1    0.000    0.000    0.000    0.000 bimodules.py:123(left_base_ring)
        1    0.000    0.000    0.000    0.000 bimodules.py:135(right_base_ring)
        1    0.000    0.000    0.001    0.001 bimodules.py:161(super_categories)
        1    0.000    0.000    0.002    0.002 bimodules.py:39(__init__)
        3    0.000    0.000    0.000    0.000 bimodules.py:58(_make_named_class_key)
     11/7    0.000    0.000    0.004    0.001 category.py:1015(_super_categories_for_classes)
    20/10    0.000    0.000    0.005    0.001 category.py:1479(_make_named_class)
    52/45    0.000    0.000    0.000    0.000 category.py:1601(<genexpr>)
     13/9    0.000    0.000    0.005    0.001 category.py:1606(subcategory_class)
      9/6    0.000    0.000    0.001    0.000 category.py:1647(parent_class)
    11984    0.023    0.000    0.057    0.000 category.py:1781(is_subcategory)
      4/1    0.000    0.000    0.000    0.000 category.py:1990(axioms)
     24/5    0.000    0.000    0.000    0.000 category.py:2008(<genexpr>)
     22/6    0.000    0.000    0.003    0.001 category.py:2012(_with_axiom_as_tuple)
    47/14    0.000    0.000    0.000    0.000 category.py:2060(<genexpr>)
        8    0.000    0.000    0.005    0.001 category.py:2069(_with_axiom)
     1392    0.009    0.000    0.100    0.000 category.py:2306(join)
      692    0.004    0.000    0.010    0.000 category.py:2511(category)
        8    0.000    0.000    0.000    0.000 category.py:2583(is_Category)
    22/12    0.000    0.000    0.006    0.000 category.py:2715(_make_named_class)
        6    0.000    0.000    0.000    0.000 category.py:2876(_subcategory_hook_)
        4    0.000    0.000    0.002    0.000 category.py:2943(__init__)
       12    0.000    0.000    0.000    0.000 category.py:2964(<genexpr>)
        6    0.000    0.000    0.000    0.000 category.py:2973(_make_named_class_key)
       18    0.000    0.000    0.000    0.000 category.py:3003(<genexpr>)
     2075    0.002    0.000    0.002    0.000 category.py:3005(super_categories)
     1391    0.004    0.000    0.008    0.000 category.py:3054(is_subcategory)
        1    0.000    0.000    0.001    0.001 category.py:3071(_with_axiom)
        1    0.000    0.000    0.001    0.001 category.py:3101(<listcomp>)
  707/703    0.004    0.000    0.011    0.000 category.py:419(__classcall__)
     13/9    0.000    0.000    0.006    0.001 category.py:450(__init__)
    12581    0.024    0.000    0.038    0.000 category.py:648(_subcategory_hook_)
      700    0.005    0.000    0.111    0.000 category.py:710(__classcontains__)
    26300    0.047    0.000    0.080    0.000 category.py:750(<genexpr>)
     11/7    0.000    0.000    0.004    0.001 category.py:845(_all_super_categories)
       11    0.000    0.000    0.000    0.000 category.py:870(<listcomp>)
        2    0.000    0.000    0.000    0.000 category.py:880(_all_super_categories_proper)
        2    0.000    0.000    0.000    0.000 category.py:905(_set_of_super_categories)
      692    0.001    0.000    0.001    0.000 category.py:938(all_super_categories)
     11/7    0.000    0.000    0.004    0.001 category.py:990(_super_categories)
      6/3    0.000    0.000    0.005    0.002 category_types.py:167(__init__)
       18    0.000    0.000    0.000    0.000 category_types.py:206(_make_named_class_key)
       15    0.000    0.000    0.000    0.000 category_types.py:255(base)
      6/3    0.000    0.000    0.005    0.002 category_types.py:334(__init__)
       15    0.000    0.000    0.000    0.000 category_types.py:350(base_ring)
       24    0.000    0.000    0.001    0.000 category_types.py:363(_subcategory_hook_)
      5/4    0.000    0.000    0.003    0.001 category_with_axiom.py:1966(__classcall__)
        7    0.000    0.000    0.000    0.000 category_with_axiom.py:2006(__classget__)
        2    0.000    0.000    0.000    0.000 category_with_axiom.py:2122(extra_super_categories)
      3/2    0.000    0.000    0.002    0.001 category_with_axiom.py:2135(super_categories)
      6/4    0.000    0.000    0.001    0.000 category_with_axiom.py:2175(<genexpr>)
        3    0.000    0.000    0.000    0.000 category_with_axiom.py:2441(axioms)
       26    0.000    0.000    0.000    0.000 category_with_axiom.py:2486(<genexpr>)
      3/2    0.000    0.000    0.003    0.001 category_with_axiom.py:2493(__init__)
     2795    0.014    0.000    0.021    0.000 dynamic_class.py:127(dynamic_class)
       36    0.003    0.000    0.004    0.000 dynamic_class.py:346(dynamic_class_internal)
       84    0.000    0.000    0.000    0.000 dynamic_class.py:445(<genexpr>)
    10203    0.014    0.000    0.014    0.000 enumerated_sets.py:825(_some_elements_from_iterator)
      693    0.006    0.000    0.018    0.000 fields.py:63(__contains__)
      690    0.001    0.000    0.001    0.000 finite_sets.py:42(is_finite)
        2    0.000    0.000    0.000    0.000 free_module.py:631(is_FreeModule)
        2    0.000    0.000    0.000    0.000 groupoid.py:34(__init__)
        2    0.000    0.000    0.000    0.000 groupoid.py:61(_make_named_class_key)
      690    0.002    0.000    0.014    0.000 ideal.py:1400(__init__)
      690    0.008    0.000    0.011    0.000 ideal.py:237(__init__)
      690    0.001    0.000    0.001    0.000 ideal.py:260(<listcomp>)
        2    0.000    0.000    0.000    0.000 inspect.py:1016(getargs)
        2    0.000    0.000    0.000    0.000 inspect.py:1026(_getfullargs)
        2    0.000    0.000    0.000    0.000 inspect.py:252(iscode)
        7    0.000    0.000    0.000    0.000 inspect.py:478(getmro)
       12    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
      690    0.001    0.000    0.001    0.000 integer_mod_ring.py:1022(characteristic)
      690    0.002    0.000    0.005    0.000 integer_mod_ring.py:1035(_repr_)
   121786    0.111    0.000    0.111    0.000 integer_mod_ring.py:1082(order)
      690    0.004    0.000    0.277    0.000 integer_mod_ring.py:191(get_object)
      690    0.001    0.000    0.001    0.000 integer_mod_ring.py:199(create_key_and_extra_args)
      690    0.083    0.000    0.258    0.000 integer_mod_ring.py:215(create_object)
      690    0.001    0.000    0.002    0.000 integer_mod_ring.py:236(is_IntegerModRing)
      690    0.010    0.000    0.174    0.000 integer_mod_ring.py:431(__init__)
      690    0.009    0.000    0.089    0.000 integer_mod_ring.py:676(is_field)
        1    0.000    0.000    0.000    0.000 left_modules.py:34(super_categories)
      690    0.008    0.000    0.028    0.000 magmas.py:817(__init_extra__)
     1384    0.014    0.000    0.031    0.000 matrix_space.py:101(get_matrix_class)
        2    0.000    0.000    0.000    0.000 matrix_space.py:1537(dimension)
      697    0.001    0.000    0.001    0.000 matrix_space.py:1684(is_sparse)
   121800    0.109    0.000    0.109    0.000 matrix_space.py:1924(ncols)
   121800    0.123    0.000    0.123    0.000 matrix_space.py:1936(nrows)
        2    0.055    0.028    0.132    0.066 matrix_space.py:2048(_an_element_)
     1384    0.023    0.000    0.274    0.000 matrix_space.py:446(__classcall__)
      692    0.031    0.000    0.202    0.000 matrix_space.py:512(__init__)
        3    0.003    0.001    0.003    0.001 matrix_space.py:752(__call__)
        2    0.000    0.000    0.000    0.000 matrix_space.py:82(is_MatrixSpace)
      173    0.000    0.000    0.000    0.000 matrix_space.py:851(change_ring)
        2    0.005    0.002    0.139    0.069 matrix_space.py:916(_get_action_)
      863    0.017    0.000    0.041    0.000 misc.py:1196(previous_prime)
    59858    0.176    0.000    0.176    0.000 misc.py:1874(xgcd)
     7547    0.034    0.000    0.069    0.000 misc.py:273(cputime)
      173    0.001    0.000    0.411    0.002 misc.py:3276(CRT_basis)
      173    0.226    0.001    0.402    0.002 misc.py:3317(<listcomp>)
     6792    0.013    0.000    0.025    0.000 misc.py:475(is_prime)
     7547    0.018    0.000    0.087    0.000 misc.py:503(verbose)
      692    0.007    0.000    0.037    0.000 modules.py:113(__classcall_private__)
        1    0.000    0.000    0.002    0.002 modules.py:158(super_categories)
        2    0.000    0.000    0.002    0.001 modules.py:331(FiniteDimensional)
        2    0.000    0.000    0.001    0.001 modules.py:461(WithBasis)
        1    0.000    0.000    0.000    0.000 modules.py:486(extra_super_categories)
        1    0.000    0.000    0.000    0.000 ncpus.py:37(ncpus)
        1    0.000    0.000    0.000    0.000 os.py:673(__getitem__)
        1    0.000    0.000    0.000    0.000 os.py:751(encode)
        1    0.000    0.000    0.000    0.000 os.py:755(decode)
      690    0.001    0.000    0.001    0.000 parallelism.py:250(get)
        1    0.000    0.000    0.000    0.000 parallelism.py:88(__init__)
        1    0.000    0.000    0.000    0.000 proof.py:169(get_flag)
      690    0.003    0.000    0.004    0.000 quotient_ring.py:1100(ngens)
      690    0.005    0.000    0.127    0.000 quotient_ring.py:1281(__init__)
      690    0.036    0.000    0.077    0.000 quotient_ring.py:416(__init__)
      690    0.001    0.000    0.001    0.000 quotient_ring.py:896(cover_ring)
    10203    0.024    0.000    0.024    0.000 rational_field.py:1129(some_elements)
        1    0.000    0.000    0.000    0.000 right_modules.py:34(super_categories)
        2    0.000    0.000    0.000    0.000 sageinspect.py:1399(sage_getargspec)
        2    0.000    0.000    0.000    0.000 sageinspect.py:1862(_sage_getdoc_unformatted)
        2    0.000    0.000    0.000    0.000 sageinspect.py:279(_extract_embedded_signature)
        2    0.000    0.000    0.000    0.000 sets_cat.py:1749(is_finite)
        1    0.000    0.000    0.000    0.000 sets_cat.py:722(Finite)
        1    0.000    0.000    0.001    0.001 sets_cat.py:742(Infinite)
        2    0.000    0.000    0.002    0.001 sets_cat.py:762(Enumerated)
      692    0.003    0.000    0.006    0.000 sets_cat.py:945(_element_constructor_)
        1    0.000    0.000    0.000    0.000 subprocess.py:1526(_handle_exitstatus)
        1    0.000    0.000    0.000    0.000 subprocess.py:1544(_internal_poll)
        1    0.000    0.000    0.000    0.000 subprocess.py:850(__del__)
  705/694    0.004    0.000    0.211    0.000 unique_representation.py:994(__classcall__)
        1    0.000    0.000    0.000    0.000 vector_spaces.py:39(__classcall_private__)
        1    0.000    0.000    0.000    0.000 vt100_input.py:278(_input_parser_generator)
     1442    0.004    0.000    0.006    0.000 weakref.py:336(__new__)
     1434    0.004    0.000    0.004    0.000 weakref.py:341(__init__)
     1446    0.003    0.000    0.003    0.000 {built-in method __new__ of type object at 0x7f21ccee7a40}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        1    0.001    0.001    0.001    0.001 {built-in method _imp.create_dynamic}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        2    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        1    0.000    0.000    0.002    0.002 {built-in method builtins.__import__}
       40    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      693    0.023    0.000    0.102    0.000 {built-in method builtins.any}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000   16.852   16.852 {built-in method builtins.exec}
  108/101    0.000    0.000    0.001    0.000 {built-in method builtins.getattr}
     9909    0.032    0.000    0.036    0.000 {built-in method builtins.hasattr}
    45975    0.055    0.000    0.055    0.000 {built-in method builtins.isinstance}
    12629    0.013    0.000    0.013    0.000 {built-in method builtins.issubclass}
    22485    0.020    0.000    0.020    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       22    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WTERMSIG}
        1    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        2    0.000    0.000    0.000    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.000    0.000 {built-in method posix.waitpid}
     7547    0.026    0.000    0.026    0.000 {built-in method resource.getrusage}
     1398    0.007    0.000    0.009    0.000 {built-in method sage.categories.category_cy_helper._flatten_categories}
     1400    0.022    0.000    0.077    0.000 {built-in method sage.categories.category_cy_helper._sort_uniq}
        8    0.001    0.000    0.002    0.000 {built-in method sage.categories.category_cy_helper.join_as_tuple}
     1380    0.002    0.000    0.002    0.000 {built-in method sage.cpython.getattr.raw_getattr}
       11    0.000    0.000    0.000    0.000 {built-in method sage.misc.c3_controlled.C3_sorted_merge}
      692    0.002    0.000    0.002    0.000 {built-in method sage.rings.ring._is_Field}
      690    0.002    0.000    0.044    0.000 {built-in method sage.structure.category_object.check_default_category}
      690    0.009    0.000    0.273    0.000 {function IntegerModFactory.get_object at 0x7f21c1f4e378}
     1380    0.001    0.000    0.001    0.000 {method '_is_category_initialized' of 'sage.structure.category_object.CategoryObject' objects}
      690    0.009    0.000    0.067    0.000 {method '_refine_category_' of 'sage.structure.parent.Parent' objects}
        1    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
      405    0.000    0.000    0.000    0.000 {method 'an_element' of 'sage.structure.parent.Parent' objects}
    20200    0.017    0.000    0.017    0.000 {method 'append' of 'list' objects}
      204    0.000    0.000    0.000    0.000 {method 'base' of 'sage.structure.category_object.CategoryObject' objects}
      690    0.001    0.000    0.001    0.000 {method 'base_ring' of 'sage.structure.category_object.CategoryObject' objects}
      692    0.002    0.000    0.003    0.000 {method 'categories' of 'sage.structure.category_object.CategoryObject' objects}
     2072    0.002    0.000    0.002    0.000 {method 'category' of 'sage.rings.ring.Ring' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      704    0.003    0.000    0.003    0.000 {method 'format' of 'str' objects}
      692    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
      690    0.011    0.000    0.033    0.000 {method 'ideal' of 'sage.rings.ring.Ring' objects}
     1380    0.001    0.000    0.001    0.000 {method 'ideal_monoid' of 'sage.rings.ring.CommutativeRing' objects}
     7482    0.015    0.000    0.015    0.000 {method 'is_prime' of 'sage.rings.integer.Integer' objects}
        1    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        2    0.002    0.001    0.004    0.002 {method 'matrix' of 'sage.matrix.args.MatrixArgs' objects}
      690    0.001    0.000    0.001    0.000 {method 'ngens' of 'sage.rings.integer_ring.IntegerRing_class' objects}
        1    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
     2962    0.005    0.000    0.005    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1   15.173   15.173   16.852   16.852 {method 'solve_right' of 'sage.matrix.matrix2.Matrix' objects}
        2    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
  705/694    0.004    0.000    0.206    0.000 {sage.misc.classcall_metaclass.typecall}
      173    0.008    0.000    0.008    0.000 {sage.misc.misc_c.prod}
      690    0.001    0.000    0.001    0.000 {sage.rings.finite_rings.finite_field_base.is_FiniteField}
     1380    0.003    0.000    0.003    0.000 {sage.rings.finite_rings.integer_mod.IntegerMod}


sage: cProfile.run("polysol = ppl_poly_solve(A,Y)")
         127912 function calls (127908 primitive calls) in 3.639 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      257    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:307(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:318(__exit__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:403(cached)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:416(parent)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:663(_load_unlocked)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:719(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:792(find_spec)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:855(__enter__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:859(__exit__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:882(_find_spec)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:978(_find_and_load)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:40(_relax_case)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:722(exec_module)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:793(get_code)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:884(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:914(get_data)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
        1    0.000    0.000    3.639    3.639 <string>:1(<module>)
        5    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.002    0.002    3.639    3.639 <string>:10(ppl_poly_solve)
        1    0.000    0.000    0.000    0.000 <string>:113(get_poly_verts)
        1    0.014    0.014    3.637    3.637 <string>:92(make_ppl_poly)
        1    0.000    0.000    0.003    0.003 <string>:99(<listcomp>)
        4    0.000    0.000    0.000    0.000 __init__.py:19(isfunction)
    20200    0.035    0.000    0.055    0.000 abc.py:137(__instancecheck__)
        1    0.000    0.000    0.000    0.000 abc.py:141(__subclasscheck__)
        3    0.000    0.000    0.000    0.000 additive_magmas.py:209(__init_extra__)
      100    0.010    0.000    0.055    0.001 backend_ppl.py:129(<listcomp>)
      100    0.005    0.000    0.006    0.000 backend_ppl.py:130(<listcomp>)
        1    0.000    0.000    3.055    3.055 backend_ppl.py:141(_init_Vrepresentation_from_ppl)
        1    0.000    0.000    0.000    0.000 backend_ppl.py:164(<listcomp>)
        1    0.008    0.008    0.008    0.008 backend_ppl.py:170(<listcomp>)
        1    0.001    0.001    0.131    0.131 backend_ppl.py:179(_init_Hrepresentation_from_ppl)
        1    0.283    0.283    3.531    3.531 backend_ppl.py:96(_init_from_Hrepresentation)
        1    0.000    0.000    3.531    3.531 base.py:119(__init__)
        1    0.000    0.000    0.000    0.000 base.py:1635(Vrepresentation)
        1    0.000    0.000    0.000    0.000 base.py:1839(vertices_list)
        1    0.000    0.000    0.000    0.000 base.py:1873(<listcomp>)
        2    0.000    0.000    0.000    0.000 base.py:1875(vertex_generator)
        2    0.000    0.000    0.000    0.000 category.py:1015(_super_categories_for_classes)
        5    0.000    0.000    0.001    0.000 category.py:1479(_make_named_class)
       13    0.000    0.000    0.000    0.000 category.py:1601(<genexpr>)
        2    0.000    0.000    0.001    0.000 category.py:1606(subcategory_class)
        2    0.000    0.000    0.000    0.000 category.py:1647(parent_class)
        1    0.000    0.000    0.000    0.000 category.py:1692(element_class)
        1    0.000    0.000    0.000    0.000 category.py:1781(is_subcategory)
        2    0.000    0.000    0.000    0.000 category.py:2511(category)
        3    0.000    0.000    0.000    0.000 category.py:2715(_make_named_class)
        2    0.000    0.000    0.000    0.000 category.py:3054(is_subcategory)
        4    0.000    0.000    0.001    0.000 category.py:419(__classcall__)
        2    0.000    0.000    0.001    0.000 category.py:450(__init__)
        1    0.000    0.000    0.000    0.000 category.py:497(__repr_object_names)
        1    0.000    0.000    0.000    0.000 category.py:523(_repr_object_names)
        1    0.000    0.000    0.000    0.000 category.py:607(_repr_)
        3    0.000    0.000    0.000    0.000 category.py:648(_subcategory_hook_)
        1    0.000    0.000    0.000    0.000 category.py:710(__classcontains__)
       14    0.000    0.000    0.000    0.000 category.py:750(<genexpr>)
        2    0.000    0.000    0.000    0.000 category.py:845(_all_super_categories)
        2    0.000    0.000    0.000    0.000 category.py:870(<listcomp>)
