sage: A = Matrix(np.random.randint(100,size=(200,200)))
sage: Y = Matrix(np.random.randint(100,size=(200,200)))
sage: cProfile.run("A.solve_right(Y)")
         558190 function calls (557560 primitive calls) in 34.425 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:719(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:792(find_spec)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:855(__enter__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:859(__exit__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:882(_find_spec)
        1    0.000    0.000    0.005    0.005 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
        1    0.000    0.000    0.005    0.005 <frozen importlib._bootstrap>:978(_find_and_load)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(__init__)
        1    0.000    0.000    0.003    0.003 <frozen importlib._bootstrap_external>:1040(create_module)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1048(exec_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:40(_relax_case)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
        1    0.004    0.004   34.425   34.425 <string>:1(<module>)
        2    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:19(isfunction)
        1    0.000    0.000    0.000    0.000 abstract_method.py:203(__get__)
      281    0.000    0.000    0.000    0.000 additive_magmas.py:209(__init_extra__)
        1    0.000    0.000    0.000    0.000 bimodules.py:123(left_base_ring)
        1    0.000    0.000    0.000    0.000 bimodules.py:135(right_base_ring)
        1    0.000    0.000    0.001    0.001 bimodules.py:161(super_categories)
        1    0.000    0.000    0.001    0.001 bimodules.py:39(__init__)
        3    0.000    0.000    0.000    0.000 bimodules.py:58(_make_named_class_key)
    27/16    0.000    0.000    0.013    0.001 category.py:1015(_super_categories_for_classes)
        1    0.000    0.000    0.000    0.000 category.py:1200(structure)
        1    0.000    0.000    0.000    0.000 category.py:1256(<setcomp>)
        2    0.000    0.000    0.000    0.000 category.py:1261(is_full_subcategory)
        1    0.000    0.000    0.000    0.000 category.py:1322(full_super_categories)
        1    0.000    0.000    0.000    0.000 category.py:1378(<listcomp>)
    64/31    0.001    0.000    0.018    0.001 category.py:1479(_make_named_class)
  222/194    0.000    0.000    0.001    0.000 category.py:1601(<genexpr>)
    29/18    0.000    0.000    0.015    0.001 category.py:1606(subcategory_class)
    24/21    0.000    0.000    0.004    0.000 category.py:1647(parent_class)
     13/1    0.000    0.000    0.001    0.001 category.py:1692(element_class)
3014/2999    0.006    0.000    0.017    0.000 category.py:1781(is_subcategory)
     21/1    0.000    0.000    0.001    0.001 category.py:1901(_meet_)
     39/4    0.000    0.000    0.001    0.000 category.py:1956(<genexpr>)
      4/1    0.000    0.000    0.000    0.000 category.py:1990(axioms)
     24/5    0.000    0.000    0.000    0.000 category.py:2008(<genexpr>)
    78/17    0.001    0.000    0.015    0.001 category.py:2012(_with_axiom_as_tuple)
   188/67    0.000    0.000    0.008    0.000 category.py:2060(<genexpr>)
       15    0.000    0.000    0.018    0.001 category.py:2069(_with_axiom)
  324/309    0.002    0.000    0.032    0.000 category.py:2306(join)
      142    0.001    0.000    0.002    0.000 category.py:2511(category)
        8    0.000    0.000    0.000    0.000 category.py:2583(is_Category)
    53/28    0.001    0.000    0.018    0.001 category.py:2715(_make_named_class)
        8    0.000    0.000    0.000    0.000 category.py:2876(_subcategory_hook_)
       11    0.000    0.000    0.004    0.000 category.py:2943(__init__)
       37    0.000    0.000    0.000    0.000 category.py:2964(<genexpr>)
       19    0.000    0.000    0.001    0.000 category.py:2973(_make_named_class_key)
       67    0.000    0.000    0.001    0.000 category.py:3003(<genexpr>)
      434    0.001    0.000    0.001    0.000 category.py:3005(super_categories)
        1    0.000    0.000    0.000    0.000 category.py:3017(additional_structure)
       19    0.000    0.000    0.000    0.000 category.py:3031(_subcategory_hook_)
       40    0.000    0.000    0.000    0.000 category.py:3052(<genexpr>)
  332/326    0.001    0.000    0.002    0.000 category.py:3054(is_subcategory)
        2    0.000    0.000    0.002    0.001 category.py:3071(_with_axiom)
        2    0.000    0.000    0.001    0.001 category.py:3101(<listcomp>)
  172/161    0.001    0.000    0.020    0.000 category.py:419(__classcall__)
    29/18    0.000    0.000    0.018    0.001 category.py:450(__init__)
     2864    0.006    0.000    0.009    0.000 category.py:648(_subcategory_hook_)
        2    0.000    0.000    0.000    0.000 category.py:692(__contains__)
      159    0.001    0.000    0.024    0.000 category.py:710(__classcontains__)
     5406    0.010    0.000    0.017    0.000 category.py:750(<genexpr>)
    27/16    0.000    0.000    0.013    0.001 category.py:845(_all_super_categories)
       27    0.000    0.000    0.000    0.000 category.py:870(<listcomp>)
        2    0.000    0.000    0.000    0.000 category.py:880(_all_super_categories_proper)
        2    0.000    0.000    0.000    0.000 category.py:905(_set_of_super_categories)
      142    0.000    0.000    0.000    0.000 category.py:938(all_super_categories)
    27/16    0.000    0.000    0.012    0.001 category.py:990(_super_categories)
     15/5    0.000    0.000    0.013    0.003 category_types.py:167(__init__)
       45    0.000    0.000    0.000    0.000 category_types.py:206(_make_named_class_key)
      113    0.000    0.000    0.000    0.000 category_types.py:255(base)
     15/5    0.000    0.000    0.014    0.003 category_types.py:334(__init__)
      113    0.000    0.000    0.000    0.000 category_types.py:350(base_ring)
      144    0.001    0.000    0.003    0.000 category_types.py:363(_subcategory_hook_)
        1    0.000    0.000    0.000    0.000 category_with_axiom.py:1800(axiom_of_nested_class)
        1    0.000    0.000    0.000    0.000 category_with_axiom.py:1939(_axiom)
     18/8    0.000    0.000    0.013    0.002 category_with_axiom.py:1966(__classcall__)
       19    0.000    0.000    0.000    0.000 category_with_axiom.py:2006(__classget__)
       10    0.000    0.000    0.000    0.000 category_with_axiom.py:2122(extra_super_categories)
     12/4    0.000    0.000    0.011    0.003 category_with_axiom.py:2135(super_categories)
    35/14    0.000    0.000    0.008    0.001 category_with_axiom.py:2175(<genexpr>)
       13    0.000    0.000    0.000    0.000 category_with_axiom.py:2441(axioms)
      147    0.000    0.000    0.000    0.000 category_with_axiom.py:2486(<genexpr>)
     12/4    0.000    0.000    0.012    0.003 category_with_axiom.py:2493(__init__)
        3    0.000    0.000    0.000    0.000 copy.py:66(copy)
        1    0.000    0.000    0.000    0.000 covariant_functorial_construction.py:383(category_of)
      654    0.004    0.000    0.014    0.000 dynamic_class.py:127(dynamic_class)
      101    0.009    0.000    0.010    0.000 dynamic_class.py:346(dynamic_class_internal)
      296    0.001    0.000    0.001    0.000 dynamic_class.py:445(<genexpr>)
    80802    0.110    0.000    0.110    0.000 enumerated_sets.py:825(_some_elements_from_iterator)
      142    0.001    0.000    0.004    0.000 fields.py:63(__contains__)
      139    0.000    0.000    0.000    0.000 finite_sets.py:42(is_finite)
        2    0.000    0.000    0.000    0.000 free_module.py:631(is_FreeModule)
        2    0.000    0.000    0.000    0.000 groupoid.py:34(__init__)
        2    0.000    0.000    0.000    0.000 groupoid.py:61(_make_named_class_key)
        1    0.000    0.000    0.000    0.000 homset.py:1177(domain)
        1    0.000    0.000    0.000    0.000 homset.py:1192(codomain)
        1    0.000    0.000    0.000    0.000 homset.py:1236(__init__)
        1    0.000    0.000    0.000    0.000 homset.py:40(RingHomset)
        1    0.000    0.000    0.000    0.000 homset.py:583(__init__)
        1    0.000    0.000    0.000    0.000 homset.py:71(__init__)
        2    0.000    0.000    0.000    0.000 homset.py:752(homset_category)
        1    0.000    0.000    0.001    0.001 homset.py:84(Hom)
        1    0.000    0.000    0.000    0.000 homsets.py:115(<listcomp>)
        1    0.000    0.000    0.000    0.000 homsets.py:24(default_super_categories)
      139    0.000    0.000    0.003    0.000 ideal.py:1400(__init__)
      139    0.002    0.000    0.003    0.000 ideal.py:237(__init__)
      139    0.000    0.000    0.000    0.000 ideal.py:260(<listcomp>)
        1    0.000    0.000    0.000    0.000 ideal_monoid.py:18(IdealMonoid)
        1    0.000    0.000    0.000    0.000 ideal_monoid.py:49(__init__)
        2    0.000    0.000    0.000    0.000 inspect.py:1016(getargs)
        2    0.000    0.000    0.000    0.000 inspect.py:1026(_getfullargs)
        2    0.000    0.000    0.000    0.000 inspect.py:252(iscode)
       18    0.000    0.000    0.000    0.000 inspect.py:478(getmro)
       32    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
      139    0.000    0.000    0.000    0.000 integer_mod_ring.py:1022(characteristic)
      139    0.000    0.000    0.001    0.000 integer_mod_ring.py:1035(_repr_)
     5387    0.005    0.000    0.005    0.000 integer_mod_ring.py:1082(order)
      139    0.001    0.000    0.051    0.000 integer_mod_ring.py:191(get_object)
      139    0.000    0.000    0.000    0.000 integer_mod_ring.py:199(create_key_and_extra_args)
      139    0.002    0.000    0.047    0.000 integer_mod_ring.py:215(create_object)
      139    0.000    0.000    0.000    0.000 integer_mod_ring.py:236(is_IntegerModRing)
      139    0.003    0.000    0.045    0.000 integer_mod_ring.py:431(__init__)
      139    0.002    0.000    0.021    0.000 integer_mod_ring.py:676(is_field)
        1    0.000    0.000    0.000    0.000 left_modules.py:34(super_categories)
      141    0.002    0.000    0.008    0.000 magmas.py:817(__init_extra__)
        1    0.000    0.000    0.001    0.001 magmatic_algebras.py:173(product)
      284    0.003    0.000    0.007    0.000 matrix_space.py:101(get_matrix_class)
        2    0.000    0.000    0.000    0.000 matrix_space.py:1537(dimension)
      148    0.000    0.000    0.000    0.000 matrix_space.py:1684(is_sparse)
     5405    0.006    0.000    0.006    0.000 matrix_space.py:1924(ncols)
     5405    0.014    0.000    0.014    0.000 matrix_space.py:1936(nrows)
        2    0.445    0.223    1.105    0.553 matrix_space.py:2048(_an_element_)
      284    0.006    0.000    0.082    0.000 matrix_space.py:446(__classcall__)
      142    0.007    0.000    0.066    0.000 matrix_space.py:512(__init__)
        5    0.052    0.010    0.052    0.010 matrix_space.py:752(__call__)
        2    0.000    0.000    0.000    0.000 matrix_space.py:82(is_MatrixSpace)
       35    0.000    0.000    0.000    0.000 matrix_space.py:851(change_ring)
        2    0.018    0.009    1.129    0.564 matrix_space.py:916(_get_action_)
        1    0.000    0.000    0.002    0.002 matrix_space.py:988(_coerce_map_from_base_ring)
      174    0.004    0.000    0.012    0.000 misc.py:1196(previous_prime)
     2485    0.006    0.000    0.006    0.000 misc.py:1874(xgcd)
     1484    0.008    0.000    0.016    0.000 misc.py:273(cputime)
       35    0.000    0.000    0.013    0.000 misc.py:3276(CRT_basis)
       35    0.006    0.000    0.012    0.000 misc.py:3317(<listcomp>)
     1457    0.003    0.000    0.008    0.000 misc.py:475(is_prime)
     1484    0.004    0.000    0.020    0.000 misc.py:503(verbose)
      141    0.002    0.000    0.009    0.000 modules.py:113(__classcall_private__)
        1    0.000    0.000    0.001    0.001 modules.py:158(super_categories)
        4    0.000    0.000    0.008    0.002 modules.py:331(FiniteDimensional)
        4    0.000    0.000    0.006    0.001 modules.py:461(WithBasis)
        2    0.000    0.000    0.000    0.000 modules.py:486(extra_super_categories)
        1    0.000    0.000    0.000    0.000 ncpus.py:37(ncpus)
        1    0.000    0.000    0.000    0.000 objects.py:80(Homsets)
        1    0.000    0.000    0.000    0.000 os.py:673(__getitem__)
        1    0.000    0.000    0.000    0.000 os.py:751(encode)
        1    0.000    0.000    0.000    0.000 os.py:755(decode)
      139    0.000    0.000    0.000    0.000 parallelism.py:250(get)
        1    0.000    0.000    0.000    0.000 parallelism.py:88(__init__)
        1    0.000    0.000    0.000    0.000 proof.py:169(get_flag)
      139    0.001    0.000    0.001    0.000 quotient_ring.py:1100(ngens)
      139    0.001    0.000    0.032    0.000 quotient_ring.py:1281(__init__)
        1    0.000    0.000    0.000    0.000 quotient_ring.py:315(is_QuotientRing)
      139    0.009    0.000    0.019    0.000 quotient_ring.py:416(__init__)
      139    0.000    0.000    0.000    0.000 quotient_ring.py:896(cover_ring)
    80802    0.236    0.000    0.239    0.000 rational_field.py:1129(some_elements)
        1    0.000    0.000    0.000    0.000 right_modules.py:34(super_categories)
        1    0.000    0.000    0.000    0.000 rings.py:364(_Hom_)
        2    0.000    0.000    0.000    0.000 sageinspect.py:1399(sage_getargspec)
        2    0.000    0.000    0.000    0.000 sageinspect.py:1862(_sage_getdoc_unformatted)
        2    0.000    0.000    0.000    0.000 sageinspect.py:279(_extract_embedded_signature)
        3    0.000    0.000    0.000    0.000 sets_cat.py:1749(is_finite)
        1    0.000    0.000    0.000    0.000 sets_cat.py:722(Finite)
        3    0.000    0.000    0.004    0.001 sets_cat.py:742(Infinite)
        2    0.000    0.000    0.002    0.001 sets_cat.py:762(Enumerated)
      142    0.000    0.000    0.001    0.000 sets_cat.py:945(_element_constructor_)
  171/146    0.001    0.000    0.069    0.000 unique_representation.py:994(__classcall__)
        1    0.000    0.000    0.002    0.002 unital_algebras.py:71(__init_extra__)
        1    0.000    0.000    0.000    0.000 vector_spaces.py:39(__classcall_private__)
        6    0.000    0.000    0.000    0.000 vt100_input.py:278(_input_parser_generator)
        1    0.000    0.000    0.000    0.000 weakref.py:109(remove)
      419    0.001    0.000    0.002    0.000 weakref.py:336(__new__)
      402    0.001    0.000    0.001    0.000 weakref.py:341(__init__)
      423    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x7fa4edf17a40}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        1    0.003    0.003    0.003    0.003 {built-in method _imp.create_dynamic}
        1    0.001    0.001    0.001    0.001 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        2    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        1    0.000    0.000    0.005    0.005 {built-in method builtins.__import__}
      131    0.000    0.000    0.001    0.000 {built-in method builtins.all}
      143    0.005    0.000    0.022    0.000 {built-in method builtins.any}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000   34.425   34.425 {built-in method builtins.exec}
  411/366    0.001    0.000    0.002    0.000 {built-in method builtins.getattr}
     2111    0.007    0.000    0.009    0.000 {built-in method builtins.hasattr}
    10470    0.013    0.000    0.013    0.000 {built-in method builtins.isinstance}
     3062    0.003    0.000    0.003    0.000 {built-in method builtins.issubclass}
   160580    0.139    0.000    0.139    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       54    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        2    0.000    0.000    0.000    0.000 {built-in method posix.stat}
     1484    0.006    0.000    0.006    0.000 {built-in method resource.getrusage}
      332    0.002    0.000    0.002    0.000 {built-in method sage.categories.category_cy_helper._flatten_categories}
      353    0.005    0.000    0.021    0.000 {built-in method sage.categories.category_cy_helper._sort_uniq}
       23    0.001    0.000    0.004    0.000 {built-in method sage.categories.category_cy_helper.join_as_tuple}
      278    0.000    0.000    0.000    0.000 {built-in method sage.cpython.getattr.raw_getattr}
       27    0.001    0.000    0.001    0.000 {built-in method sage.misc.c3_controlled.C3_sorted_merge}
      142    0.000    0.000    0.000    0.000 {built-in method sage.rings.ring._is_Field}
      139    0.001    0.000    0.011    0.000 {built-in method sage.structure.category_object.check_default_category}
      139    0.002    0.000    0.050    0.000 {function IntegerModFactory.get_object at 0x7fa4e2fa42f0}
        1    0.000    0.000    0.002    0.002 {method '_generic_coerce_map' of 'sage.structure.parent.Parent' objects}
      278    0.000    0.000    0.000    0.000 {method '_is_category_initialized' of 'sage.structure.category_object.CategoryObject' objects}
        1    0.000    0.000    0.000    0.000 {method '_is_coercion_cached' of 'sage.structure.parent.Parent' objects}
        1    0.000    0.000    0.000    0.000 {method '_make_weak_references' of 'sage.categories.map.Map' objects}
        1    0.000    0.000    0.000    0.000 {method '_populate_coercion_lists_' of 'sage.structure.parent.Parent' objects}
      139    0.002    0.000    0.016    0.000 {method '_refine_category_' of 'sage.structure.parent.Parent' objects}
     3201    0.003    0.000    0.003    0.000 {method 'an_element' of 'sage.structure.parent.Parent' objects}
   160000    0.138    0.000    0.138    0.000 {method 'append' of 'list' objects}
     1602    0.002    0.000    0.002    0.000 {method 'base' of 'sage.structure.category_object.CategoryObject' objects}
      142    0.000    0.000    0.000    0.000 {method 'base_ring' of 'sage.structure.category_object.CategoryObject' objects}
      142    0.000    0.000    0.001    0.000 {method 'categories' of 'sage.structure.category_object.CategoryObject' objects}
      421    0.000    0.000    0.000    0.000 {method 'category' of 'sage.rings.ring.Ring' objects}
        1    0.000    0.000    0.000    0.000 {method 'category' of 'sage.structure.parent.Parent' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      169    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      144    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      139    0.003    0.000    0.008    0.000 {method 'ideal' of 'sage.rings.ring.Ring' objects}
      278    0.000    0.000    0.001    0.000 {method 'ideal_monoid' of 'sage.rings.ring.CommutativeRing' objects}
        1    0.000    0.000    0.000    0.000 {method 'is_commutative' of 'sage.rings.ring.CommutativeRing' objects}
     1596    0.005    0.000    0.005    0.000 {method 'is_prime' of 'sage.rings.integer.Integer' objects}
        1    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        2    0.016    0.008    0.032    0.016 {method 'matrix' of 'sage.matrix.args.MatrixArgs' objects}
      139    0.000    0.000    0.000    0.000 {method 'ngens' of 'sage.rings.integer_ring.IntegerRing_class' objects}
        1    0.000    0.000    0.000    0.000 {method 'register_coercion' of 'sage.structure.parent.Parent' objects}
      639    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1   33.028   33.028   34.422   34.422 {method 'solve_right' of 'sage.matrix.matrix2.Matrix' objects}
        3    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
  171/146    0.001    0.000    0.068    0.000 {sage.misc.classcall_metaclass.typecall}
       35    0.000    0.000    0.000    0.000 {sage.misc.misc_c.prod}
      139    0.000    0.000    0.000    0.000 {sage.rings.finite_rings.finite_field_base.is_FiniteField}
      278    0.002    0.000    0.002    0.000 {sage.rings.finite_rings.integer_mod.IntegerMod}


sage: A = Matrix(np.random.randint(100,size=(300,300)))
sage: Y = Matrix(np.random.randint(100,size=(300,300)))
sage: cProfile.run("A.solve_right(Y)")
         1200185 function calls (1199954 primitive calls) in 398.721 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1660    0.005    0.000    0.011    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
     1090    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap>:416(parent)
        1    0.015    0.015  398.721  398.721 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 abstract_method.py:203(__get__)
      302    0.001    0.000    0.001    0.000 additive_magmas.py:209(__init_extra__)
        1    0.000    0.000    0.000    0.000 bimodules.py:123(left_base_ring)
        1    0.000    0.000    0.000    0.000 bimodules.py:135(right_base_ring)
        1    0.000    0.000    0.001    0.001 bimodules.py:161(super_categories)
        1    0.000    0.000    0.001    0.001 bimodules.py:39(__init__)
        3    0.000    0.000    0.000    0.000 bimodules.py:58(_make_named_class_key)
     14/8    0.000    0.000    0.004    0.001 category.py:1015(_super_categories_for_classes)
    24/11    0.000    0.000    0.005    0.000 category.py:1479(_make_named_class)
    65/58    0.000    0.000    0.000    0.000 category.py:1601(<genexpr>)
    16/10    0.000    0.000    0.005    0.001 category.py:1606(subcategory_class)
     10/7    0.000    0.000    0.001    0.000 category.py:1647(parent_class)
     1569    0.003    0.000    0.008    0.000 category.py:1781(is_subcategory)
      5/1    0.000    0.000    0.000    0.000 category.py:1990(axioms)
     29/5    0.000    0.000    0.000    0.000 category.py:2008(<genexpr>)
     26/6    0.000    0.000    0.005    0.001 category.py:2012(_with_axiom_as_tuple)
    69/19    0.000    0.000    0.002    0.000 category.py:2060(<genexpr>)
        6    0.000    0.000    0.006    0.001 category.py:2069(_with_axiom)
      172    0.001    0.000    0.016    0.000 category.py:2306(join)
      221    0.002    0.000    0.003    0.000 category.py:2511(category)
        8    0.000    0.000    0.000    0.000 category.py:2583(is_Category)
    26/13    0.000    0.000    0.006    0.000 category.py:2715(_make_named_class)
        6    0.000    0.000    0.000    0.000 category.py:2876(_subcategory_hook_)
        5    0.000    0.000    0.002    0.000 category.py:2943(__init__)
       16    0.000    0.000    0.000    0.000 category.py:2964(<genexpr>)
        6    0.000    0.000    0.000    0.000 category.py:2973(_make_named_class_key)
       20    0.000    0.000    0.000    0.000 category.py:3003(<genexpr>)
      248    0.000    0.000    0.000    0.000 category.py:3005(super_categories)
        2    0.000    0.000    0.000    0.000 category.py:3031(_subcategory_hook_)
        6    0.000    0.000    0.000    0.000 category.py:3052(<genexpr>)
  319/315    0.001    0.000    0.002    0.000 category.py:3054(is_subcategory)
        2    0.000    0.000    0.003    0.001 category.py:3071(_with_axiom)
        2    0.000    0.000    0.002    0.001 category.py:3101(<listcomp>)
  239/233    0.001    0.000    0.008    0.000 category.py:419(__classcall__)
    16/10    0.000    0.000    0.006    0.001 category.py:450(__init__)
     1693    0.003    0.000    0.005    0.000 category.py:648(_subcategory_hook_)
        2    0.000    0.000    0.000    0.000 category.py:692(__contains__)
      232    0.002    0.000    0.043    0.000 category.py:710(__classcontains__)
     9697    0.018    0.000    0.032    0.000 category.py:750(<genexpr>)
     14/8    0.000    0.000    0.004    0.001 category.py:845(_all_super_categories)
       14    0.000    0.000    0.000    0.000 category.py:870(<listcomp>)
        2    0.000    0.000    0.000    0.000 category.py:880(_all_super_categories_proper)
        2    0.000    0.000    0.000    0.000 category.py:905(_set_of_super_categories)
      222    0.000    0.000    0.000    0.000 category.py:938(all_super_categories)
     14/8    0.000    0.000    0.004    0.000 category.py:990(_super_categories)
      8/3    0.000    0.000    0.005    0.002 category_types.py:167(__init__)
       24    0.000    0.000    0.000    0.000 category_types.py:206(_make_named_class_key)
       33    0.000    0.000    0.000    0.000 category_types.py:255(base)
      8/3    0.000    0.000    0.005    0.002 category_types.py:334(__init__)
       33    0.000    0.000    0.000    0.000 category_types.py:350(base_ring)
       50    0.000    0.000    0.001    0.000 category_types.py:363(_subcategory_hook_)
      8/5    0.000    0.000    0.003    0.001 category_with_axiom.py:1966(__classcall__)
        5    0.000    0.000    0.000    0.000 category_with_axiom.py:2006(__classget__)
        3    0.000    0.000    0.000    0.000 category_with_axiom.py:2122(extra_super_categories)
      4/2    0.000    0.000    0.002    0.001 category_with_axiom.py:2135(super_categories)
      8/4    0.000    0.000    0.002    0.000 category_with_axiom.py:2175(<genexpr>)
        4    0.000    0.000    0.000    0.000 category_with_axiom.py:2441(axioms)
       36    0.000    0.000    0.000    0.000 category_with_axiom.py:2486(<genexpr>)
      4/2    0.000    0.000    0.003    0.001 category_with_axiom.py:2493(__init__)
      503    0.003    0.000    0.007    0.000 dynamic_class.py:127(dynamic_class)
       41    0.003    0.000    0.003    0.000 dynamic_class.py:346(dynamic_class_internal)
       99    0.000    0.000    0.000    0.000 dynamic_class.py:445(<genexpr>)
   181802    0.251    0.000    0.251    0.000 enumerated_sets.py:825(_some_elements_from_iterator)
      222    0.002    0.000    0.007    0.000 fields.py:63(__contains__)
      219    0.000    0.000    0.000    0.000 finite_sets.py:42(is_finite)
        2    0.000    0.000    0.000    0.000 free_module.py:631(is_FreeModule)
        2    0.000    0.000    0.000    0.000 groupoid.py:34(__init__)
        2    0.000    0.000    0.000    0.000 groupoid.py:61(_make_named_class_key)
        1    0.000    0.000    0.000    0.000 homset.py:1177(domain)
        1    0.000    0.000    0.000    0.000 homset.py:1192(codomain)
        1    0.000    0.000    0.000    0.000 homset.py:1236(__init__)
        1    0.000    0.000    0.000    0.000 homset.py:40(RingHomset)
        1    0.000    0.000    0.000    0.000 homset.py:583(__init__)
