sage: K.<mu>=ParametricRealField([10])
INFO: 2020-11-10 12:33:29,774 Initialized ParametricRealField(names = ['mu'], values = [10])
sage: cProfile.run("portfolio2(10)")
         1272850074 function calls (1268400657 primitive calls) in 3117.526 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      208    0.015    0.000   66.982    0.322 interactive_simplex_method.py:4829(E_inverse)
     1367    0.010    0.000   27.248    0.020 interactive_simplex_method.py:4952(basic_indices)
     1367    0.160    0.000   27.210    0.020 interactive_simplex_method.py:4979(<listcomp>)
     5543    0.026    0.000    0.113    0.000 interactive_simplex_method.py:4981(basic_variables)
      737    0.016    0.000   15.170    0.021 interactive_simplex_method.py:5001(c_B)
      408    0.027    0.000    0.027    0.000 interactive_simplex_method.py:5029(<listcomp>)
      630    0.012    0.000   24.869    0.039 interactive_simplex_method.py:5031(c_N)
    11832    0.011    0.000    0.011    0.000 interactive_simplex_method.py:5056(<genexpr>)
      520   11.523    0.022  165.649    0.319 interactive_simplex_method.py:5059(column_coefficients)
      743   15.937    0.021  219.640    0.296 interactive_simplex_method.py:5088(constant_terms)
      348    0.004    0.000   12.064    0.035 interactive_simplex_method.py:5137(nonbasic_indices)
      348    0.016    0.000    2.418    0.007 interactive_simplex_method.py:5165(<listcomp>)
     1821    0.026    0.000   50.708    0.028 interactive_simplex_method.py:5167(nonbasic_variables)
     1821   11.240    0.006   43.733    0.024 interactive_simplex_method.py:5186(<listcomp>)
      525    4.855    0.009  270.682    0.516 interactive_simplex_method.py:5188(objective_coefficients)
        2    0.001    0.000    0.649    0.324 interactive_simplex_method.py:5231(objective_value)
    24628    0.028    0.000    0.028    0.000 interactive_simplex_method.py:5252(problem)
      104  176.921    1.701 2339.897   22.499 interactive_simplex_method.py:5317(update)
      632   13.271    0.021  196.361    0.311 interactive_simplex_method.py:5343(y)
      119    0.008    0.000    1.592    0.013 interactive_simplex_method.py:633(__init__)
        1    0.000    0.000    0.000    0.000 interactive_simplex_method.py:666(<listcomp>)
      118    0.016    0.000    1.080    0.009 interactive_simplex_method.py:668(<listcomp>)
     4154    0.004    0.000    0.004    0.000 interactive_simplex_method.py:680(<genexpr>)
     2865    0.003    0.000    0.003    0.000 interactive_simplex_method.py:690(<genexpr>)
      118    0.000    0.000    0.000    0.000 interactive_simplex_method.py:904(Abcx)
     1448    0.005    0.000    0.007    0.000 interactive_simplex_method.py:989(base_ring)
      208    0.000    0.000    0.000    0.000 latex.py:1178(matrix_delimiters)
        1    0.000    0.000    0.000    0.000 latex.py:1239(vector_delimiters)
      208    0.000    0.000    0.000    0.000 latex.py:1294(matrix_column_alignment)
        1    0.000    0.000    0.105    0.105 latex.py:1340(has_file)
      105    0.000    0.000    0.000    0.000 latex.py:1450(extra_preamble)
      105    0.001    0.000    0.001    0.000 latex.py:1485(add_to_preamble)
      105    0.001    0.000    0.107    0.001 latex.py:1531(add_package_to_preamble_if_available)
      117    0.000    0.000    0.001    0.000 latex.py:2511(latex_varify)
      117    0.001    0.000    0.006    0.000 latex.py:2558(latex_variable_name)
  2875392    5.151    0.000    5.151    0.000 latex.py:465(__add__)
    26832    0.063    0.000    0.121    0.000 latex.py:502(__radd__)
  4423895   12.164    0.000   20.672    0.000 latex.py:538(has_latex_attr)
4423895/523   13.857    0.000  402.168    0.769 latex.py:891(__call__)
        1    0.000    0.000    0.000    0.000 left_modules.py:34(super_categories)
       82    0.000    0.000    0.000    0.000 linear_tensor.py:112(is_LinearTensor)
     3880    0.009    0.000    0.012    0.000 macaulay2.py:1832(is_Macaulay2Element)
       72    0.001    0.000    0.001    0.000 magmas.py:817(__init_extra__)
       36    0.000    0.000    0.001    0.000 magmatic_algebras.py:173(product)
       83    0.000    0.000    0.002    0.000 matrix_misc.py:28(row_iterator)
        9    0.029    0.003    0.382    0.042 matrix_morphism.py:127(_call_)
        2    0.000    0.000    0.000    0.000 matrix_morphism.py:1278(__init__)
        9    0.000    0.000    0.000    0.000 matrix_morphism.py:1308(matrix)
        2    0.000    0.000    0.000    0.000 matrix_morphism.py:75(__init__)
    14305    0.253    0.000    0.563    0.000 matrix_space.py:101(get_matrix_class)
        1    0.000    0.000    0.002    0.002 matrix_space.py:1563(identity_matrix)
    14834    0.015    0.000    0.015    0.000 matrix_space.py:1684(is_sparse)
        1    0.000    0.000    0.000    0.000 matrix_space.py:1736(zero_matrix)
    29984    0.029    0.000    0.029    0.000 matrix_space.py:1924(ncols)
    29984    0.030    0.000    0.030    0.000 matrix_space.py:1936(nrows)
    14305    0.120    0.000    0.750    0.000 matrix_space.py:446(__classcall__)
      185    0.010    0.000    0.064    0.000 matrix_space.py:512(__init__)
        2    0.000    0.000    0.000    0.000 matrix_space.py:685(transposed)
    14819    3.541    0.000    3.834    0.000 matrix_space.py:752(__call__)
       10    0.000    0.000    0.000    0.000 matrix_space.py:82(is_MatrixSpace)
        4    0.000    0.000    0.000    0.000 matrix_space.py:901(construction)
        5    0.000    0.000    0.001    0.000 matrix_space.py:916(_get_action_)
       36    0.000    0.000    0.005    0.000 matrix_space.py:988(_coerce_map_from_base_ring)
        1    0.000    0.000    0.000    0.000 misc.py:273(cputime)
        1    0.000    0.000    0.000    0.000 misc.py:503(verbose)
      665    0.009    0.000    0.040    0.000 modules.py:113(__classcall_private__)
        1    0.000    0.000    0.000    0.000 modules.py:158(super_categories)
 20021345   40.532    0.000   57.728    0.000 multi_polynomial_element.py:1507(__eq__)
     6014    0.042    0.000    5.254    0.001 multi_polynomial_element.py:165(_richcmp_)
     1940    0.027    0.000    0.207    0.000 multi_polynomial_element.py:254(_add_)
    38155    0.042    0.000    0.042    0.000 multi_polynomial_element.py:343(element)
     6498    1.454    0.000    1.898    0.000 multi_polynomial_element.py:385(__init__)
     2896    0.037    0.000    1.140    0.000 multi_polynomial_element.py:429(_repr_)
    12539    0.173    0.000    7.325    0.001 multi_polynomial_element.py:450(_latex_)
      117    0.001    0.000    0.002    0.000 multi_polynomial_element.py:540(degree)
    22603    0.088    0.000    0.146    0.000 multi_polynomial_element.py:756(dict)
     6498    0.014    0.000    0.014    0.000 multi_polynomial_element.py:76(__init__)
       34    0.006    0.000    0.086    0.003 multi_polynomial_ring.py:110(__init__)
       34    0.000    0.000    0.000    0.000 multi_polynomial_ring.py:135(_poly_class)
    24040    0.257    0.000    0.452    0.000 multi_polynomial_ring.py:139(__eq__)
    25393    0.168    0.000    0.446    0.000 multi_polynomial_ring.py:168(__hash__)
   131394    1.875    0.000    6.091    0.000 multi_polynomial_ring.py:179(__call__)
       34    0.000    0.000    0.087    0.003 multi_polynomial_ring.py:904(__init__)
      425    0.001    0.000    0.001    0.000 multi_polynomial_ring.py:911(is_field)
     1940    0.162    0.000    4.599    0.002 multi_polynomial_sequence.py:194(PolynomialSequence)
     3880    0.014    0.000    0.026    0.000 multi_polynomial_sequence.py:284(<lambda>)
     1940    0.011    0.000    0.026    0.000 multi_polynomial_sequence.py:361(__init__)
     1940    0.003    0.000    0.003    0.000 multi_polynomial_sequence.py:418(ring)
    14184    0.028    0.000    0.042    0.000 number_field.py:1162(is_CyclotomicField)
        1    0.000    0.000    0.000    0.000 os.py:803(fsencode)
       45    0.000    0.000    0.001    0.000 parametric.sagenp2ps1su.py:304(_coerce_map_from_)
       39    0.000    0.000    0.001    0.000 parametric.sagenp2ps1su.py:336(__repr__)
   153516    1.927    0.000    6.551    0.000 parametric.sagenp2ps1su.py:580(assume_comparison)
       32    0.000    0.000    0.003    0.000 parametric_real_field_element.py:156(__abs__)
       33    0.001    0.000    0.007    0.000 parametric_real_field_element.py:199(sign)
       35    0.000    0.000    0.000    0.000 parametric_real_field_element.py:285(_repr_)
  2205521    8.149    0.000   36.662    0.000 parametric_real_field_element.py:295(_latex_)
 74294179  385.715    0.000 1184.170    0.000 parametric_real_field_element.py:299(_add_)
   171409    0.950    0.000    2.995    0.000 parametric_real_field_element.py:308(_sub_)
    15567    0.088    0.000    0.328    0.000 parametric_real_field_element.py:317(_neg_)
 74320684  558.041    0.000 1527.219    0.000 parametric_real_field_element.py:324(_mul_)
     8333    0.121    0.000    0.883    0.000 parametric_real_field_element.py:337(_div_)
    22603    0.073    0.000    0.129    0.000 parametric_real_field_element.py:363(__hash__)
   307032    0.560    0.000    0.863    0.000 parametric_real_field_element.py:397(is_parametric_element)
148934202/148933917  669.602    0.000 1355.004    0.000 parametric_real_field_element.py:53(__init__)
   307032    0.291    0.000    0.291    0.000 parametric_real_field_element.py:68(sym)
149715580  148.890    0.000  148.890    0.000 parametric_real_field_element.py:71(val)
   153516    2.139    0.000   10.192    0.000 parametric_real_field_element.py:77(_richcmp_)
        1    0.000    0.000    0.000    0.000 polynomial_element_generic.py:1066(__init__)
        1    0.000    0.000    0.000    0.000 polynomial_ring.py:1170(gen)
        1    0.000    0.000    0.000    0.000 polynomial_ring.py:1221(is_exact)
        1    0.000    0.000    0.000    0.000 polynomial_ring.py:1225(is_field)
        3    0.000    0.000    0.000    0.000 polynomial_ring.py:1302(ngens)
        1    0.000    0.000    0.001    0.001 polynomial_ring.py:1663(__init__)
        1    0.000    0.000    0.001    0.001 polynomial_ring.py:1781(__init__)
    14184    0.028    0.000    0.042    0.000 polynomial_ring.py:186(is_PolynomialRing)
        1    0.000    0.000    0.000    0.000 polynomial_ring.py:1913(_implementation_names_impl)
        1    0.000    0.000    0.001    0.001 polynomial_ring.py:1952(__init__)
        1    0.000    0.000    0.001    0.001 polynomial_ring.py:235(__init__)
        1    0.000    0.000    0.000    0.000 polynomial_ring.py:470(_implementation_names)
        1    0.000    0.000    0.000    0.000 polynomial_ring.py:653(_coerce_map_from_base_ring)
        4    0.000    0.000    0.000    0.000 polynomial_ring.py:960(__hash__)
      120    0.003    0.000    0.114    0.001 polynomial_ring_constructor.py:52(PolynomialRing)
      240    0.000    0.000    0.000    0.000 polynomial_ring_constructor.py:567(<genexpr>)
      154    0.000    0.000    0.002    0.000 polynomial_ring_constructor.py:667(_get_from_cache)
       70    0.001    0.000    0.001    0.000 polynomial_ring_constructor.py:672(_save_in_cache)
        2    0.000    0.000    0.001    0.000 polynomial_ring_constructor.py:677(_single_variate)
      118    0.004    0.000    0.105    0.001 polynomial_ring_constructor.py:755(_multi_variate)
       35    0.001    0.000    0.002    0.000 polynomial_singular_interface.py:355(can_convert_to_singular)
        1    0.000    0.000    0.000    0.000 posixpath.py:154(dirname)
        1    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        4    0.000    0.000    0.000    0.000 pushout.py:1556(__init__)
        8    0.000    0.000    0.000    0.000 pushout.py:1605(__eq__)
        4    0.000    0.000    0.000    0.000 pushout.py:1619(__ne__)
        4    0.000    0.000    0.000    0.000 pushout.py:1635(merge)
        4    0.000    0.000    0.000    0.000 pushout.py:1830(__init__)
        8    0.000    0.000    0.000    0.000 pushout.py:1914(__eq__)
        4    0.000    0.000    0.000    0.000 pushout.py:1954(merge)
        8    0.000    0.000    0.000    0.000 pushout.py:262(commutes)
        8    0.000    0.000    0.000    0.000 pushout.py:288(expand)
        4    0.000    0.000    0.001    0.000 pushout.py:3546(pushout)
        4    0.000    0.000    0.000    0.000 pushout.py:3935(<listcomp>)
        4    0.000    0.000    0.000    0.000 pushout.py:3936(<listcomp>)
        4    0.000    0.000    0.000    0.000 pushout.py:3992(<listcomp>)
        4    0.000    0.000    0.000    0.000 pushout.py:3993(<listcomp>)
        8    0.000    0.000    0.000    0.000 pushout.py:4246(construction_tower)
        8    0.000    0.000    0.000    0.000 pushout.py:4280(expand_tower)
        4    0.000    0.000    0.000    0.000 pushout.py:594(__init__)
       42    0.000    0.000    0.000    0.000 qqbar.py:1127(_coerce_map_from_)
     2907    0.007    0.000    0.010    0.000 quotient_ring.py:315(is_QuotientRing)
      546    0.001    0.000    0.002    0.000 rational_field.py:1569(is_RationalField)
        3    0.000    0.000    0.000    0.000 rational_field.py:349(_coerce_map_from_)
      235    0.001    0.000    0.003    0.000 re.py:170(match)
      117    0.000    0.000    0.001    0.000 re.py:180(search)
        4    0.000    0.000    0.000    0.000 re.py:185(sub)
      118    0.000    0.000    0.002    0.000 re.py:215(findall)
      474    0.001    0.000    0.002    0.000 re.py:271(_compile)
        1    0.000    0.000    0.000    0.000 right_modules.py:34(super_categories)
       35    0.000    0.000    0.003    0.000 rings.py:315(is_zero)
       81    0.001    0.000    0.006    0.000 rings.py:364(_Hom_)
        2    0.000    0.000    0.000    0.000 sageinspect.py:1399(sage_getargspec)
        2    0.000    0.000    0.000    0.000 sageinspect.py:1862(_sage_getdoc_unformatted)
        2    0.000    0.000    0.000    0.000 sageinspect.py:279(_extract_embedded_signature)
      119    0.007    0.000    0.013    0.000 sequence.py:242(<listcomp>)
     2830    0.084    0.000    0.479    0.000 sequence.py:405(__init__)
      889    0.001    0.000    0.001    0.000 sequence.py:709(universe)
     2830    0.072    0.000    5.228    0.002 sequence.py:80(Sequence)
        8    0.000    0.000    0.000    0.000 sets_cat.py:1434(construction)
